Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>::_Hash_node()
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&)
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&)
  0.00      0.11     0.00       52     0.00     0.00  int& std::__get_helper<0ul, int&&>(std::_Tuple_impl<0ul, int&&>&)
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>*)
  0.00      0.11     0.00       52     0.00     0.00  std::tuple<int&&> std::forward_as_tuple<int>(int&&)
  0.00      0.11     0.00       52     0.00     0.00  std::tuple_element<0ul, std::tuple<int&&> >::type& std::get<0ul, int&&>(std::tuple<int&&>&)
  0.00      0.11     0.00       52     0.00     0.00  int&& std::forward<int&&>(std::remove_reference<int&&>::type&)
  0.00      0.11     0.00       52     0.00     0.00  std::__detail::_Hash_node<std::pair<int const, int>, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>&)
  0.00      0.11     0.00       41     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::size() const
  0.00      0.11     0.00       30     0.00     0.00  __gnu_cxx::new_allocator<Particle>::_M_max_size() const
  0.00      0.11     0.00       21     0.00     0.00  std::_Vector_base<Particle, std::allocator<Particle> >::_M_get_Tp_allocator()
  0.00      0.11     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<Particle>::max_size() const
  0.00      0.11     0.00       20     0.00     0.00  std::_Vector_base<Particle, std::allocator<Particle> >::_M_get_Tp_allocator() const
  0.00      0.11     0.00       20     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::max_size() const
  0.00      0.11     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<Particle> >::max_size(std::allocator<Particle> const&)
  0.00      0.11     0.00       20     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::_S_max_size(std::allocator<Particle> const&)
  0.00      0.11     0.00       20     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::_S_relocate(Particle*, Particle*, Particle*, std::allocator<Particle>&)
  0.00      0.11     0.00       20     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::_S_do_relocate(Particle*, Particle*, Particle*, std::allocator<Particle>&, std::integral_constant<bool, true>)
  0.00      0.11     0.00       20     0.00     0.00  Particle* std::__relocate_a<Particle*, Particle*, std::allocator<Particle> >(Particle*, Particle*, Particle*, std::allocator<Particle>&)
  0.00      0.11     0.00       20     0.00     0.00  Particle* std::__relocate_a_1<Particle*, Particle*, std::allocator<Particle> >(Particle*, Particle*, Particle*, std::allocator<Particle>&)
  0.00      0.11     0.00       11     0.00     0.00  std::_Vector_base<Particle, std::allocator<Particle> >::_M_deallocate(Particle*, unsigned long)
  0.00      0.11     0.00       11     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::begin()
  0.00      0.11     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<Particle>::deallocate(Particle*, unsigned long)
  0.00      0.11     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<Particle>::allocate(unsigned long, void const*)
  0.00      0.11     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<Particle*, std::vector<Particle, std::allocator<Particle> > >::difference_type __gnu_cxx::operator-<Particle*, std::vector<Particle, std::allocator<Particle> > >(__gnu_cxx::__normal_iterator<Particle*, std::vector<Particle, std::allocator<Particle> > > const&, __gnu_cxx::__normal_iterator<Particle*, std::vector<Particle, std::allocator<Particle> > > const&)
  0.00      0.11     0.00       10     0.00     0.00  std::vector<Particle, std::allocator<Particle> >::_M_check_len(unsigned long, char const*) const
  0.00      0.11     0.00       10     0.00     0.00  std::_Vector_base<Particle, std::allocator<Particle> >::_M_allocate(unsigned long)
  0.00      0.11     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<Particle> >::deallocate(std::allocator<Particle>&, Particle*, unsigned long)
  0.00      0.11     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<Particle> >::allocate(std::allocator<Particle>&, unsigned long)
  0.00      0.11     0.00       10     0.00     0.00  void std::vector<Particle, std::allocator<Particle> >::_M_realloc_insert<int, int>(__gnu_cxx::__normal_iterator<Particle*, std::vector<Particle, std::allocator<Particle> > >, int&&, int&&)
  0.00      0.11     0.00       10     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.11     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::new_allocator()
  0.00      0.11     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::~new_allocator()
  0.00      0.11     0.00        6     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > const&)
  0.00      0.11     0.00        6     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::~allocator()
  0.00      0.11     0.00        5     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const
  0.00      0.11     0.00        5     0.00     0.00  std::numeric_limits<long>::max()
  0.00      0.11     0.00        5     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, int>, false> const&)
  0.00      0.11     0.00        4     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.11     0.00        4     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator*() const
  0.00      0.11     0.00        4     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.11     0.00        4     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets()
  0.00      0.11     0.00        4     0.00     0.00  std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator++()
  0.00      0.11     0.00        4     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<int const, int>, false>::_M_incr()
  0.00      0.11     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::deallocate(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.11     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::allocate(unsigned long, void const*)
  0.00      0.11     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::_M_max_size() const
  0.00      0.11     0.00        3     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>)
  0.00      0.11     0.00        3     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long)
  0.00      0.11     0.00        3     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00      0.11     0.00        3     0.00     0.00  std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&)
  0.00      0.11     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.11     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long)
  0.00      0.11     0.00        3     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_buckets(unsigned long)
  0.00      0.11     0.00        3     0.00     0.00  std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.11     0.00        3     0.00     0.00  std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.11     0.00        3     0.00     0.00  std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
  0.00      0.11     0.00        3     0.00     0.00  std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  0.00      0.11     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int)
  0.00      0.11     0.00        1     0.00     0.00  inicializar(std::vector<Particle, std::allocator<Particle> >&, int, double, bool)
  0.00      0.11     0.00        1     0.00     0.00  compute_entropy(std::unordered_map<int, int, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, int> > >&, int)
  0.00      0.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.11     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.11     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Particle>::new_allocator()
  0.00      0.11     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Particle>::~new_allocator()
  0.00      0.11     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::new_allocator()
  0.00      0.11     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::~new_allocator()
  0.00      0.11     0.00        1     0.00     0.00  std::allocator<Particle>::allocator()
  0.00      0.11     0.00        1     0.00     0.00  std::allocator<Particle>::~allocator()
  0.00      0.11     0.00        1     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::allocator()
  0.00      0.11     0.00        1     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::~allocator()
  0.00      0.11     0.00        1     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end()
  0.00      0.11     0.00        1     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin()
  0.00      0.11     0.00        1     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.11     0.00        1     0.00     0.00  std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable()
